STATE,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price Date
Tamilnadu,salem,Edappadi,Potato,(Red Nanital),Local,4000,4600,4600,7/14/2024
Tamilnadu,madurai,Usilampatty,Onion,Bellary,Local,4000,4200,4200,7/14/2024
Tamilnadu,erode,Sathyamangalam,Potato,(Red Nanital),Local,4500,5000,5000,7/14/2024
Tamilnadu,vellore,Arcot,Potato,(Red Nanital),Local,4200,4600,4600,7/14/2024
Tamilnadu,vellore,Vaniyambadi,Onion,Bellary,Local,4000,4000,4000,7/14/2024
Tamilnadu,dharmapuri,Dharampuri,Potato,(Red Nanital),Local,4500,4800,4800,7/14/2024
Tamilnadu,nagapattinam,Nagapattinam,Onion,Bellary,Local,3500,4000,4000,7/14/2024
Tamilnadu,villupuram,Gingee,Potato,(Red Nanital),Local,5000,5000,5000,7/14/2024
Tamilnadu,villupuram,Gingee,Onion,Bellary,Local,4500,4500,4500,7/14/2024
Tamilnadu,thirunelveli,Sankarankovil,Onion,Bellary,Local,4500,4800,4800,7/14/2024
Tamilnadu,erode,Dharapuram,Potato,(Red Nanital),Local,4500,8000,8000,7/14/2024
Tamilnadu,ramanathapuram,Paramakudi,Potato,(Red Nanital),Local,5000,6000,6000,7/14/2024
Tamilnadu,erode,Kangeyam,Onion,Bellary,Local,3600,4000,4000,7/14/2024
Tamilnadu,vellore,Gudiyatham,Onion,Bellary,Local,4500,4500,4500,7/14/2024
Tamilnadu,villupuram,Ulundurpettai,Onion,Bellary,Local,4000,5000,5000,7/14/2024
Tamilnadu,theni,Cumbum,Onion,Bellary,Local,4400,4400,4400,7/14/2024
Tamilnadu,coimbatore,Palladam,Potato,(Red Nanital),Local,3500,4500,4500,7/14/2024
Tamilnadu,vellore,Thirupathur,Onion,Bellary,Local,4000,4400,4400,7/14/2024
Tamilnadu,namakkal,Rasipuram,Onion,Bellary,Local,4500,4800,4800,7/14/2024
Tamilnadu,villupuram,Kallakurichi,Onion,Bellary,Local,4000,5000,5000,7/14/2024
Tamilnadu,sivaganga,Devakottai,Onion,Bellary,Local,4000,4600,4600,7/14/2024
Tamilnadu,madurai,Thirumangalam,Onion,Bellary,Local,4000,4500,4500,7/14/2024
Tamilnadu,ramanathapuram,Sivagangai,Potato,(Red Nanital),Local,5200,6200,6200,7/14/2024
Tamilnadu,salem,Attur,Onion,Bellary,Local,4500,5000,5000,7/14/2024
Tamilnadu,namakkal,Tiruchengode,Potato,(Red Nanital),Local,4000,4500,4500,7/14/2024
Tamilnadu,thiruvarur,Mannargudi,Onion,Bellary,Local,4400,5000,5000,7/14/2024
Tamilnadu,erode,Thalavadi,Onion,Bellary,Local,3800,4200,4200,7/14/2024
Tamilnadu,thanjavur,Kumbakonam,Onion,Bellary,Local,4000,4600,4600,7/14/2024
Tamilnadu,coimbatore,Sulur,Onion,Bellary,Local,4000,4300,4300,7/14/2024
Tamilnadu,coimbatore,Sulur,Potato,(Red Nanital),Local,8000,9200,9200,7/14/2024
Tamilnadu,villupuram,Ulundurpettai,Potato,(Red Nanital),Local,5000,5000,5000,7/14/2024
Tamilnadu,virudhunagar,Sathur,Potato,(Red Nanital),Local,5400,5500,5500,7/14/2024
Tamilnadu,sivaganga,Karaikudi,Onion,Bellary,Local,4200,4600,4600,7/14/2024
Tamilnadu,thanjavur,Papanasam,Onion,Bellary,Local,4000,4600,4600,7/14/2024
Tamilnadu,krishnagiri,Krishnagiri,Potato,(Red Nanital),Local,4000,4400,4400,7/14/2024
Tamilnadu,coimbatore,Udumalpet,Potato,(Red Nanital),Local,5500,8000,8000,7/14/2024
Tamilnadu,cuddalore,Panruti,Potato,(Red Nanital),Local,5000,5500,5500,7/14/2024
Tamilnadu,vellore,Vellore,Onion,Bellary,Local,4000,4200,4200,7/14/2024
Tamilnadu,nagapattinam,Mailaduthurai,Onion,Bellary,Local,4000,5000,5000,7/15/2024
Tamilnadu,thanjavur,Papanasam,Potato,(Red Nanital),Local,4600,5000,5000,7/15/2024
Tamilnadu,virudhunagar,Sathur,Potato,(Red Nanital),Local,5000,5500,5500,7/15/2024
Tamilnadu,thiruvarur,Valangaiman,Onion,Bellary,Local,4000,4000,4000,7/15/2024
Tamilnadu,thanjavur,Thanjavur,Onion,Bellary,Local,4600,4600,4600,7/15/2024
Tamilnadu,cuddalore,Chidambaram,Potato,(Red Nanital),Local,5000,5000,5000,7/15/2024
Tamilnadu,madurai,Melur,Onion,Bellary,Local,4000,4200,4200,7/15/2024
Tamilnadu,ramanathapuram,Sivagangai,Potato,(Red Nanital),Local,5200,6200,6200,7/15/2024
Tamilnadu,thiruvarur,Mannargudi,Potato,(Red Nanital),Local,5000,5000,5000,7/15/2024
Tamilnadu,thirunelveli,Thenkasi,Potato,(Red Nanital),Local,4500,4500,4500,7/15/2024
Tamilnadu,erode,Perundurai,Potato,(Red Nanital),Local,5200,5400,5400,7/15/2024
Tamilnadu,dindigul,Dindigul,Onion,Bellary,Local,3000,4500,4500,7/15/2024
Tamilnadu,karur,Karur,Onion,Bellary,Local,4000,4500,4500,7/15/2024
Tamilnadu,theni,Theni,Onion,Bellary,Local,3800,4200,4200,7/15/2024
Tamilnadu,thanjavur,Pattukottai,Potato,(Red Nanital),Local,4800,4800,4800,7/15/2024
Tamilnadu,sivaganga,Karaikudi,Onion,Bellary,Local,4000,5000,5000,7/15/2024
Tamilnadu,vellore,Arcot,Onion,Bellary,Local,4400,4400,4400,7/15/2024
Tamilnadu,vellore,Gudiyatham,Potato,(Red Nanital),Local,4500,4500,4500,7/15/2024
Tamilnadu,erode,Thalavadi,Onion,Bellary,Local,3800,4200,4200,7/15/2024
Tamilnadu,erode,Perundurai,Onion,Bellary,Local,4000,4500,4500,7/15/2024
Tamilnadu,coimbatore,Sulur,Potato,(Red Nanital),Local,7000,8000,8000,7/15/2024
Tamilnadu,villupuram,Tindivanam,Onion,Bellary,Local,4200,4600,4600,7/15/2024
Tamilnadu,thanjavur,Papanasam,Onion,Bellary,Local,4000,4600,4600,7/15/2024
Tamilnadu,vellore,Gudiyatham,Onion,Bellary,Local,4000,4000,4000,7/15/2024
Tamilnadu,cuddalore,Panruti,Onion,Bellary,Local,4000,4500,4500,7/15/2024
Tamilnadu,krishnagiri,Krishnagiri,Onion,Bellary,Local,3500,4000,4000,7/15/2024
Tamilnadu,villupuram,Gingee,Potato,(Red Nanital),Local,4500,4500,4500,7/15/2024
Tamilnadu,virudhunagar,Virudhunagar,Onion,Bellary,Local,4500,4600,4600,7/15/2024
Tamilnadu,coimbatore,Pollachi,Potato,(Red Nanital),Local,5500,6500,6500,7/15/2024
Tamilnadu,ramanathapuram,Sivagangai,Onion,Bellary,Local,4200,4400,4400,7/15/2024
Tamilnadu,dharmapuri,Palakode,Potato,(Red Nanital),Local,4200,4600,4600,7/15/2024
Tamilnadu,nagapattinam,Nagapattinam,Potato,(Red Nanital),Local,3500,5000,5000,7/15/2024
Tamilnadu,vellore,Katpadi(Uzhavar Santhai),Potato,(Red Nanital),Local,4200,4200,4200,7/15/2024
Tamilnadu,thirunelveli,Ambasamudram,Onion,Bellary,Local,3800,4100,4100,7/15/2024
Tamilnadu,villupuram,Tindivanam,Potato,(Red Nanital),Local,4500,4500,4500,7/15/2024
Tamilnadu,cuddalore,Chidambaram,Onion,Bellary,Local,4000,4000,4000,7/15/2024
Tamilnadu,dharmapuri,Pennagaram,Potato,(Red Nanital),Local,4000,4600,4600,7/15/2024
Tamilnadu,namakkal,Rasipuram,Onion,Bellary,Local,4200,4800,4800,7/15/2024
Tamilnadu,villupuram,Kallakurichi,Onion,Bellary,Local,4000,5000,5000,7/15/2024
Tamilnadu,kancheepuram,Chengalpattu,Onion,Bellary,Local,3200,3800,3800,7/15/2024
Tamilnadu,ramanathapuram,Paramakudi,Potato,(Red Nanital),Local,5000,7000,7000,7/15/2024
Tamilnadu,theni,Cumbum,Potato,(Red Nanital),Local,4500,4500,4500,7/15/2024
Tamilnadu,nagapattinam,Mailaduthurai,Potato,(Red Nanital),Local,5500,5500,5500,7/15/2024
Tamilnadu,vellore,Thirupathur,Onion,Bellary,Local,4000,4400,4400,7/15/2024
Tamilnadu,nagapattinam,Sirkali,Potato,(Red Nanital),Local,4800,4800,4800,7/15/2024
Tamilnadu,dindigul,Palani,Potato,(Red Nanital),Local,4800,5400,5400,7/15/2024
Tamilnadu,erode,Sathyamangalam,Potato,(Red Nanital),Local,4500,5000,5000,7/15/2024
Tamilnadu,krishnagiri,Hosur,Potato,(Red Nanital),Local,4500,5000,5000,7/15/2024
Tamilnadu,theni,Bodinayakkanur,Potato,(Red Nanital),Local,4000,4600,4600,7/15/2024
Tamilnadu,namakkal,Rasipuram,Potato,(Red Nanital),Local,4200,5000,5000,7/15/2024
Tamilnadu,krishnagiri,Hosur,Onion,Bellary,Local,4500,5000,5000,7/15/2024
Tamilnadu,coimbatore,Palladam,Onion,Bellary,Local,3500,4000,4000,7/15/2024
Tamilnadu,vellore,Katpadi(Uzhavar Santhai),Onion,Bellary,Local,4200,4200,4200,7/15/2024
Tamilnadu,sivaganga,Singampuneri,Potato,(Red Nanital),Local,4000,5000,5000,7/15/2024
Tamilnadu,thanjavur,Pattukottai,Onion,Bellary,Local,4000,4800,4800,7/15/2024
Tamilnadu,dharmapuri,Dharampuri,Potato,(Red Nanital),Local,4300,4600,4600,7/15/2024
Tamilnadu,coimbatore,Sulur,Onion,Bellary,Local,3800,4200,4200,7/15/2024
Tamilnadu,erode,Dharapuram,Onion,Bellary,Local,4500,4800,4800,7/15/2024
Tamilnadu,thanjavur,Kumbakonam,Potato,(Red Nanital),Local,4600,5000,5000,7/15/2024
Tamilnadu,sivaganga,Karaikudi,Potato,(Red Nanital),Local,4500,5500,5500,7/15/2024
Tamilnadu,dharmapuri,Pennagaram,Onion,Bellary,Local,4000,4600,4600,7/15/2024
Tamilnadu,cuddalore,Cuddalore,Onion,Bellary,Local,4000,4500,4500,7/15/2024
Tamilnadu,thanjavur,Thanjavur,Potato,(Red Nanital),Local,4800,4800,4800,7/15/2024
Tamilnadu,thiruvarur,Mannargudi,Onion,Bellary,Local,4400,5000,5000,7/15/2024
Tamilnadu,theni,Chinnamanur,Onion,Bellary,Local,4400,4400,4400,7/15/2024
Tamilnadu,nagapattinam,Nagapattinam,Onion,Bellary,Local,3500,4000,4000,7/15/2024
Tamilnadu,kancheepuram,Chengalpattu,Potato,(Red Nanital),Local,3000,4000,4000,7/15/2024
Tamilnadu,karur,Karur,Potato,(Red Nanital),Local,7500,8000,8000,7/15/2024
Tamilnadu,madurai,Thirumangalam,Onion,Bellary,Local,4000,4500,4500,7/15/2024
Tamilnadu,madurai,Usilampatty,Onion,Bellary,Local,4000,4500,4500,7/15/2024
Tamilnadu,coimbatore,Palladam,Potato,(Red Nanital),Local,3500,4500,4500,7/15/2024
Tamilnadu,villupuram,Gingee,Onion,Bellary,Local,4500,4500,4500,7/15/2024
Tamilnadu,sivaganga,Devakottai,Potato,(Red Nanital),Local,4400,5400,5400,7/15/2024
Tamilnadu,sivaganga,Singampuneri,Onion,Bellary,Local,3000,4000,4000,7/15/2024
Tamilnadu,coimbatore,Pollachi,Onion,Bellary,Local,4000,4500,4500,7/15/2024
Tamilnadu,thiruvarur,Thiruvarur,Potato,(Red Nanital),Local,5000,5000,5000,7/15/2024
Tamilnadu,namakkal,Namakkal,Potato,(Red Nanital),Local,4000,4400,4400,7/15/2024
Tamilnadu,cuddalore,Panruti,Potato,(Red Nanital),Local,5000,5500,5500,7/15/2024
Tamilnadu,ramanathapuram,Paramakudi,Onion,Bellary,Local,4500,5000,5000,7/15/2024
Tamilnadu,dindigul,Palani,Onion,Bellary,Local,4000,4600,4600,7/15/2024
Tamilnadu,salem,Edappadi,Potato,(Red Nanital),Local,4500,5000,5000,7/15/2024
Tamilnadu,kancheepuram,Kanchipuram,Potato,(Red Nanital),Local,3600,5000,5000,7/15/2024
Tamilnadu,salem,Thammampati,Onion,Bellary,Local,4500,4800,4800,7/15/2024
Tamilnadu,vellore,Vellore,Onion,Bellary,Local,3500,4000,4000,7/15/2024
Tamilnadu,erode,Thalavadi,Potato,(Red Nanital),Local,4000,4600,4600,7/15/2024
Tamilnadu,thirunelveli,Sankarankovil,Onion,Bellary,Local,4800,4800,4800,7/15/2024
Tamilnadu,virudhunagar,Sathur,Onion,Bellary,Local,4000,5000,5000,7/15/2024
Tamilnadu,erode,Dharapuram,Potato,(Red Nanital),Local,4500,8000,8000,7/15/2024
Tamilnadu,coimbatore,Udumalpet,Potato,(Red Nanital),Local,6000,8000,8000,7/15/2024
Tamilnadu,erode,Gobichettipalayam,Potato,(Red Nanital),Local,4600,4800,4800,7/15/2024
Tamilnadu,villupuram,Kallakurichi,Potato,(Red Nanital),Local,5000,5000,5000,7/15/2024
Tamilnadu,vellore,Thirupathur,Potato,(Red Nanital),Local,4000,4400,4400,7/15/2024
Tamilnadu,nagapattinam,Sirkali,Onion,Bellary,Local,5000,5600,5600,7/15/2024
Tamilnadu,vellore,Vaniyambadi,Potato,(Red Nanital),Local,4000,5000,5000,7/15/2024
Tamilnadu,krishnagiri,Krishnagiri,Potato,(Red Nanital),Local,4000,4400,4400,7/15/2024
Tamilnadu,villupuram,Ulundurpettai,Potato,(Red Nanital),Local,5000,5000,5000,7/15/2024
Tamilnadu,virudhunagar,Virudhunagar,Potato,(Red Nanital),Local,5300,5400,5400,7/15/2024
Tamilnadu,villupuram,Sangarapuram,Onion,Bellary,Local,4000,5000,5000,7/15/2024
Tamilnadu,thanjavur,Kumbakonam,Onion,Bellary,Local,4000,4600,4600,7/15/2024
Tamilnadu,coimbatore,Udumalpet,Onion,Bellary,Local,4000,4500,4500,7/15/2024
Tamilnadu,vellore,Vaniyambadi,Onion,Bellary,Local,4000,4000,4000,7/15/2024
Tamilnadu,krishnagiri,Denkanikottai,Potato,(Red Nanital),Local,4500,5000,5000,7/15/2024
Tamilnadu,theni,Theni,Potato,(Red Nanital),Local,4500,4500,4500,7/15/2024
Tamilnadu,thiruvarur,Tiruthuraipoondi,Onion,Bellary,Local,3500,3500,3500,7/15/2024
Tamilnadu,thiruvarur,Mannarkudi,Potato,(Red Nanital),Local,5000,5000,5000,7/15/2024
Tamilnadu,villupuram,Sangarapuram,Potato,(Red Nanital),Local,5000,5000,5000,7/15/2024
Tamilnadu,namakkal,Tiruchengode,Potato,(Red Nanital),Local,4500,5000,5000,7/15/2024
Tamilnadu,thiruvarur,Mannarkudi,Onion,Bellary,Local,4400,5000,5000,7/15/2024
Tamilnadu,dharmapuri,Palakode,Onion,Bellary,Local,4200,4600,4600,7/15/2024
Tamilnadu,krishnagiri,Denkanikottai,Onion,Bellary,Local,4500,5000,5000,7/15/2024
Tamilnadu,erode,Sathyamangalam,Onion,Bellary,Local,4000,4400,4400,7/15/2024
Tamilnadu,theni,Cumbum,Onion,Bellary,Local,4400,4400,4400,7/15/2024
Tamilnadu,cuddalore,Cuddalore,Potato,(Red Nanital),Local,5000,5000,5000,7/15/2024
Tamilnadu,dindigul,Dindigul,Potato,(Red Nanital),Local,4500,5000,5000,7/15/2024
Tamilnadu,erode,Kangeyam,Onion,Bellary,Local,3500,4000,4000,7/15/2024
Tamilnadu,kancheepuram,Kanchipuram,Onion,Bellary,Local,3500,4000,4000,7/15/2024
Tamilnadu,theni,Bodinayakkanur,Onion,Bellary,Local,4000,4400,4400,7/15/2024
Tamilnadu,theni,Chinnamanur,Potato,(Red Nanital),Local,4200,4500,4500,7/15/2024
Tamilnadu,namakkal,Tiruchengode,Onion,Bellary,Local,4000,4500,4500,7/15/2024
Tamilnadu,thirunelveli,Thenkasi,Onion,Bellary,Local,4500,4500,4500,7/15/2024
Tamilnadu,dharmapuri,Dharampuri,Onion,Bellary,Local,4200,4400,4400,7/15/2024
Tamilnadu,salem,Attur,Onion,Bellary,Local,4500,5000,5000,7/15/2024
Tamilnadu,erode,Gobichettipalayam,Onion,Bellary,Local,4400,4600,4600,7/15/2024
Tamilnadu,ramanathapuram,Ramanathapuram(phase 3),Onion,Bellary,Local,4500,5000,5000,7/15/2024
Tamilnadu,sivaganga,Devakottai,Onion,Bellary,Local,4200,4600,4600,7/15/2024
Tamilnadu,vellore,Vellore,Potato,(Red Nanital),Local,3800,4000,4000,7/15/2024
Tamilnadu,salem,Edappadi,Onion,Bellary,Local,4000,4800,4800,7/15/2024
Tamilnadu,dharmapuri,Arur,Onion,Bellary,Local,4000,4500,4500,7/15/2024
Tamilnadu,salem,Thammampati,Potato,(Red Nanital),Local,4500,4800,4800,7/15/2024
Tamilnadu,dharmapuri,Arur,Potato,(Red Nanital),Local,4000,4600,4600,7/15/2024
Tamilnadu,vellore,Arcot,Potato,(Red Nanital),Local,4400,4400,4400,7/15/2024
Tamilnadu,salem,Attur,Potato,(Red Nanital),Local,4600,5000,5000,7/15/2024
Tamilnadu,thiruvarur,Thiruvarur,Onion,Bellary,Local,4000,5000,5000,7/15/2024
Tamilnadu,namakkal,Namakkal,Onion,Bellary,Local,4000,4600,4600,7/15/2024
Tamilnadu,villupuram,Ulundurpettai,Onion,Bellary,Local,4000,5000,5000,7/15/2024
Tamilnadu,thiruvarur,Tiruthuraipoondi,Potato,(Red Nanital),Local,4000,4000,4000,7/15/2024
Tamilnadu,erode,Perundurai,Onion,Bellary,Local,4000,4500,4500,7/16/2024
Tamilnadu,villupuram,Ulundurpettai,Potato,(Red Nanital),Local,5000,5000,5000,7/16/2024
Tamilnadu,virudhunagar,Aruppukottai(Uzhavar Sandhai ),Onion,Bellary,Local,4000,5000,5000,7/16/2024
Tamilnadu,coimbatore,Mettupalayam(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4400,4400,7/16/2024
Tamilnadu,namakkal,Kumarapalayam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4000,5000,5000,7/16/2024
Tamilnadu,krishnagiri,Krishnagiri(Uzhavar Sandhai ),Onion,Bellary,Local,3500,4000,4000,7/16/2024
Tamilnadu,namakkal,Tiruchengode,Potato,(Red Nanital),Local,4500,5000,5000,7/16/2024
Tamilnadu,the nilgiris,Coonoor(Uzhavar Sandhai ),Onion,Bellary,Local,4200,4600,4600,7/16/2024
Tamilnadu,salem,Edapadi (Uzhavar Sandhai ),Potato,(Red Nanital),Local,5000,8500,8500,7/16/2024
Tamilnadu,salem,Attur,Potato,(Red Nanital),Local,4500,5000,5000,7/16/2024
Tamilnadu,erode,Gobichettipalayam,Onion,Bellary,Local,4400,4600,4600,7/16/2024
Tamilnadu,thiruvarur,Mannargudi,Onion,Bellary,Local,4400,5000,5000,7/16/2024
Tamilnadu,coimbatore,Sundarapuram(Uzhavar Sandhai ),Potato,(Red Nanital),Local,5500,7400,7400,7/16/2024
Tamilnadu,erode,Thalavadi(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4000,4600,4600,7/16/2024
Tamilnadu,dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4500,4500,7/16/2024
Tamilnadu,villupuram,Gingee,Potato,(Red Nanital),Local,4500,4500,4500,7/16/2024
Tamilnadu,theni,Theni(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4400,4400,7/16/2024
Tamilnadu,salem,Elampillai(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4500,5000,5000,7/16/2024
Tamilnadu,kancheepuram,Kundrathur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,3500,4500,4500,7/16/2024
Tamilnadu,dindigul,Dindigul,Onion,Bellary,Local,4000,4500,4500,7/16/2024
Tamilnadu,ramanathapuram,Sivagangai,Onion,Bellary,Local,4200,4600,4600,7/16/2024
Tamilnadu,virudhunagar,Virudhunagar,Onion,Bellary,Local,4200,4700,4700,7/16/2024
Tamilnadu,coimbatore,Mettupalayam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,8000,9000,9000,7/16/2024
Tamilnadu,dharmapuri,Dharmapuri(Uzhavar Sandhai ),Onion,Bellary,Local,4200,4400,4400,7/16/2024
Tamilnadu,salem,Mettur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4500,5000,5000,7/16/2024
Tamilnadu,karur,Velayuthampalayam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,7200,8000,8000,7/16/2024
Tamilnadu,dindigul,Vedasanthur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4000,5000,5000,7/16/2024
Tamilnadu,thiruvarur,Thiruvarur,Potato,(Red Nanital),Local,5000,5000,5000,7/16/2024
Tamilnadu,cuddalore,Viruthachalam(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4500,4500,7/16/2024
Tamilnadu,dharmapuri,Pennagaram,Potato,(Red Nanital),Local,4400,4600,4600,7/16/2024
Tamilnadu,theni,Andipatti(Uzhavar Sandhai ),Potato,(Red Nanital),Local,0,4500,4500,7/16/2024
Tamilnadu,perambalur,Perambalur(Uzhavar Sandhai ),Onion,Bellary,Local,5000,5000,5000,7/16/2024
Tamilnadu,thanjavur,Pattukottai,Potato,(Red Nanital),Local,4800,4800,4800,7/16/2024
Tamilnadu,villupuram,Kallakurichi,Potato,(Red Nanital),Local,5000,5000,5000,7/16/2024
Tamilnadu,madurai,Anaiyur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,7000,8000,8000,7/16/2024
Tamilnadu,cuddalore,Panruti,Potato,(Red Nanital),Local,5000,5000,5000,7/16/2024
Tamilnadu,erode,Dharapuram,Potato,(Red Nanital),Local,5500,8000,8000,7/16/2024
Tamilnadu,madurai,Chokkikulam(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4500,4500,7/16/2024
Tamilnadu,villupuram,Gingee(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4500,4500,4500,7/16/2024
Tamilnadu,salem,Attayampatti(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4500,4500,4500,7/16/2024
Tamilnadu,virudhunagar,Virudhunagar(Uzhavar Sandhai ),Onion,Bellary,Local,4200,4700,4700,7/16/2024
Tamilnadu,dindigul,Vedasanthur(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4500,4500,7/16/2024
Tamilnadu,ramanathapuram,Paramakudi(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4500,4500,7/16/2024
Tamilnadu,salem,Athur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4500,5000,5000,7/16/2024
Tamilnadu,villupuram,Ulundurpettai,Onion,Bellary,Local,4000,4000,4000,7/16/2024
Tamilnadu,dharmapuri,Dharampuri,Potato,(Red Nanital),Local,4300,4600,4600,7/16/2024
Tamilnadu,sivaganga,Tirupatthur(Uzhavar Sandhai ),Onion,Bellary,Local,4500,5000,5000,7/16/2024
Tamilnadu,cuddalore,Cuddalore,Onion,Bellary,Local,4200,4500,4500,7/16/2024
Tamilnadu,coimbatore,Sulur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,8000,9200,9200,7/16/2024
Tamilnadu,coimbatore,Pollachi,Onion,Bellary,Local,3600,4200,4200,7/16/2024
Tamilnadu,krishnagiri,Denkanikottai(Uzhavar Sandhai ),Onion,Bellary,Local,4500,5000,5000,7/16/2024
Tamilnadu,krishnagiri,Avallapalli(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4500,5000,5000,7/16/2024
Tamilnadu,dharmapuri,Dharmapuri(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4300,4600,4600,7/16/2024
Tamilnadu,sivaganga,Devakottai,Onion,Bellary,Local,4200,4600,4600,7/16/2024
Tamilnadu,theni,Chinnamanur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4500,4500,4500,7/16/2024
Tamilnadu,virudhunagar,Rajapalayam(Uzhavar Sandhai ),Onion,Bellary,Local,4500,5000,5000,7/16/2024
Tamilnadu,the nilgiris,Udhagamandalam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,7000,7500,7500,7/16/2024
Tamilnadu,salem,Hasthampatti(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4500,9000,9000,7/16/2024
Tamilnadu,dindigul,Palani,Onion,Bellary,Local,4000,4600,4600,7/16/2024
Tamilnadu,salem,Ammapet(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4500,5000,5000,7/16/2024
Tamilnadu,namakkal,Rasipuram(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4200,5000,5000,7/16/2024
Tamilnadu,vellore,Katpadi(Uzhavar Santhai),Potato,(Red Nanital),Local,4200,4200,4200,7/16/2024
Tamilnadu,sivaganga,Tirupatthur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,5500,6500,6500,7/16/2024
Tamilnadu,coimbatore,Pollachi(Uzhavar Sandhai ),Potato,(Red Nanital),Local,5500,6500,6500,7/16/2024
Tamilnadu,namakkal,Rasipuram(Uzhavar Sandhai ),Onion,Bellary,Local,4500,4800,4800,7/16/2024
Tamilnadu,thanjavur,Kumbakonam,Potato,(Red Nanital),Local,4600,5000,5000,7/16/2024
Tamilnadu,thiruvarur,Mannargudi II(Uzhavar Sandhai ),Onion,Bellary,Local,4400,5000,5000,7/16/2024
Tamilnadu,thirunelveli,Thenkasi,Potato,(Red Nanital),Local,4500,4500,4500,7/16/2024
Tamilnadu,nagapattinam,Mailaduthurai,Onion,Bellary,Local,4000,6000,6000,7/16/2024
Tamilnadu,villupuram,Sangarapuram,Onion,Bellary,Local,4000,4000,4000,7/16/2024
Tamilnadu,namakkal,Namakkal(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4600,4600,7/16/2024
Tamilnadu,kancheepuram,Chengalpattu,Onion,Bellary,Local,3200,3800,3800,7/16/2024
Tamilnadu,madurai,Melur,Onion,Bellary,Local,4000,4500,4500,7/16/2024
Tamilnadu,coimbatore,RSPuram(Uzhavar Sandhai ),Onion,Bellary,Local,3700,3900,3900,7/16/2024
Tamilnadu,ramanathapuram,Paramakudi,Potato,(Red Nanital),Local,5000,6000,6000,7/16/2024
Tamilnadu,thanjavur,Thanjavur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4800,4800,4800,7/16/2024
Tamilnadu,krishnagiri,Hosur(Uzhavar Sandhai ),Onion,Bellary,Local,4500,5000,5000,7/16/2024
Tamilnadu,salem,Thathakapatti(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4600,9000,9000,7/16/2024
Tamilnadu,villupuram,Tindivanam,Onion,Bellary,Local,4200,4600,4600,7/16/2024
Tamilnadu,madurai,Anna nagar(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4800,4800,4800,7/16/2024
Tamilnadu,namakkal,Rasipuram,Onion,Bellary,Local,4500,4800,4800,7/16/2024
Tamilnadu,krishnagiri,Denkanikottai(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4500,5000,5000,7/16/2024
Tamilnadu,coimbatore,Pollachi,Potato,(Red Nanital),Local,5500,6500,6500,7/16/2024
Tamilnadu,thirunelveli,NGO Colony(Uzhavar Sandhai ),Onion,Bellary,Local,3800,4100,4100,7/16/2024
Tamilnadu,cuddalore,Chidambaram,Onion,Bellary,Local,4000,4000,4000,7/16/2024
Tamilnadu,coimbatore,Vadavalli(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4400,8500,8500,7/16/2024
Tamilnadu,coimbatore,Kurichi(Uzhavar Sandhai ),Onion,Bellary,Local,3700,3900,3900,7/16/2024
Tamilnadu,salem,Athur(Uzhavar Sandhai ),Onion,Bellary,Local,4500,4800,4800,7/16/2024
Tamilnadu,dharmapuri,AJattihalli(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4200,4600,4600,7/16/2024
Tamilnadu,vellore,Vellore,Potato,(Red Nanital),Local,4000,4000,4000,7/16/2024
Tamilnadu,theni,Bodinayakanur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,4200,4600,4600,7/16/2024
